phase_name,Zn,Mg,Cu
FCC_A1+LAVES_C15,4,21,75
FCC_A1+LAVES_C15,4,22,74
FCC_A1+LAVES_C15,4,23,73
FCC_A1+LAVES_C15,4,24,72
FCC_A1+LAVES_C15,4,25,71
FCC_A1+LAVES_C15,4,26,70
FCC_A1+LAVES_C15,4,27,69
FCC_A1+LAVES_C15,4,28,68
FCC_A1+LAVES_C15,4,29,67
FCC_A1+LAVES_C15,4,30,66
FCC_A1+LAVES_C15,4,31,65
FCC_A1+LAVES_C15,4,32,64
LAVES_C15+LIQUID,4,33,63
LAVES_C15+LIQUID,4,34,62
LAVES_C15+LIQUID,4,35,61
LAVES_C15+LIQUID,4,36,60
LAVES_C15+LIQUID,4,37,59
LAVES_C15+LIQUID,4,38,58
LAVES_C15+LIQUID,4,39,57
LAVES_C15+LIQUID,4,40,56
LAVES_C15+LIQUID,4,41,55
LAVES_C15+LIQUID,4,42,54
LAVES_C15+LIQUID,4,43,53
LAVES_C15+LIQUID,4,44,52
LAVES_C15+LIQUID,4,45,51
LAVES_C15+LIQUID,4,46,50
LAVES_C15+LIQUID,4,47,49
LAVES_C15+LIQUID,4,48,48
LAVES_C15+LIQUID,4,49,47
LAVES_C15+LIQUID,4,50,46
LAVES_C15+LIQUID,4,51,45
LAVES_C15+LIQUID,4,52,44
LAVES_C15+LIQUID,4,53,43
LAVES_C15+LIQUID,4,54,42
LAVES_C15+LIQUID,4,55,41
LAVES_C15+LIQUID,4,56,40
LAVES_C15+LIQUID,4,57,39
LIQUID,4,58,38
LIQUID,4,59,37
LIQUID,4,60,36
LIQUID,4,61,35
LIQUID,4,62,34
LIQUID,4,63,33
LIQUID,4,64,32
LIQUID,4,65,31
LIQUID,4,66,30
LIQUID,4,67,29
LIQUID,4,68,28
LIQUID,4,69,27
LIQUID,4,70,26
LIQUID,4,71,25
LIQUID,4,72,24
LIQUID,4,73,23
LIQUID,4,74,22
LIQUID,4,75,21
LIQUID,4,76,20
LIQUID,4,77,19
LIQUID,4,78,18
LIQUID,4,79,17
LIQUID,4,80,16
LIQUID,4,81,15
LIQUID,4,82,14
LIQUID,4,83,13
LIQUID,4,84,12
LIQUID,4,85,11
LIQUID,4,86,10
LIQUID,4,87,9
LIQUID,4,88,8
LIQUID,4,89,7
LIQUID,4,90,6
LIQUID,4,91,5
LIQUID,4,92,4
LIQUID,4,93,3
LIQUID,4,94,2
LIQUID,4,95,1
LIQUID,4,96,0
FCC_A1,3,0,97
FCC_A1,3,1,96
FCC_A1,3,2,95
FCC_A1,3,3,94
FCC_A1,3,4,93
FCC_A1,3,5,92
FCC_A1,3,6,91
FCC_A1,3,7,90
FCC_A1+LAVES_C15,3,8,89
FCC_A1+LAVES_C15,3,9,88
FCC_A1+LAVES_C15,3,10,87
FCC_A1+LAVES_C15,3,11,86
FCC_A1+LAVES_C15,3,12,85
FCC_A1+LAVES_C15,3,13,84
FCC_A1+LAVES_C15,3,14,83
FCC_A1+LAVES_C15,3,15,82
FCC_A1+LAVES_C15,3,16,81
FCC_A1+LAVES_C15,3,17,80
FCC_A1+LAVES_C15,3,18,79
FCC_A1+LAVES_C15,3,19,78
FCC_A1+LAVES_C15,3,20,77
FCC_A1+LAVES_C15,3,21,76
FCC_A1+LAVES_C15,3,22,75
FCC_A1+LAVES_C15,3,23,74
FCC_A1+LAVES_C15,3,24,73
FCC_A1+LAVES_C15,3,25,72
FCC_A1+LAVES_C15,3,26,71
FCC_A1+LAVES_C15,3,27,70
FCC_A1+LAVES_C15,3,28,69
FCC_A1+LAVES_C15,3,29,68
FCC_A1+LAVES_C15,3,30,67
FCC_A1+LAVES_C15,3,31,66
FCC_A1+LAVES_C15,3,32,65
LAVES_C15+LIQUID,3,33,64
LAVES_C15+LIQUID,3,34,63
LAVES_C15+LIQUID,3,35,62
LAVES_C15+LIQUID,3,36,61
LAVES_C15+LIQUID,3,37,60
LAVES_C15+LIQUID,3,38,59
LAVES_C15+LIQUID,3,39,58
LAVES_C15+LIQUID,3,40,57
LAVES_C15+LIQUID,3,41,56
LAVES_C15+LIQUID,3,42,55
LAVES_C15+LIQUID,3,43,54
LAVES_C15+LIQUID,3,44,53
LAVES_C15+LIQUID,3,45,52
LAVES_C15+LIQUID,3,46,51
LAVES_C15+LIQUID,3,47,50
LAVES_C15+LIQUID,3,48,49
LAVES_C15+LIQUID,3,49,48
LAVES_C15+LIQUID,3,50,47
LAVES_C15+LIQUID,3,51,46
LAVES_C15+LIQUID,3,52,45
LAVES_C15+LIQUID,3,53,44
LAVES_C15+LIQUID,3,54,43
LAVES_C15+LIQUID,3,55,42
LAVES_C15+LIQUID,3,56,41
LIQUID,3,57,40
LIQUID,3,58,39
LIQUID,3,59,38
LIQUID,3,60,37
LIQUID,3,61,36
LIQUID,3,62,35
LIQUID,3,63,34
LIQUID,3,64,33
LIQUID,3,65,32
LIQUID,3,66,31
LIQUID,3,67,30
LIQUID,3,68,29
LIQUID,3,69,28
LIQUID,3,70,27
LIQUID,3,71,26
LIQUID,3,72,25
LIQUID,3,73,24
LIQUID,3,74,23
LIQUID,3,75,22
LIQUID,3,76,21
LIQUID,3,77,20
LIQUID,3,78,19
LIQUID,3,79,18
LIQUID,3,80,17
LIQUID,3,81,16
LIQUID,3,82,15
LIQUID,3,83,14
LIQUID,3,84,13
LIQUID,3,85,12
LIQUID,3,86,11
LIQUID,3,87,10
LIQUID,3,88,9
LIQUID,3,89,8
LIQUID,3,90,7
LIQUID,3,91,6
LIQUID,3,92,5
LIQUID,3,93,4
LIQUID,3,94,3
LIQUID,3,95,2
LIQUID,3,96,1
LIQUID,3,97,0
FCC_A1,2,0,98
FCC_A1,2,1,97
FCC_A1,2,2,96
FCC_A1,2,3,95
FCC_A1,2,4,94
FCC_A1,2,5,93
FCC_A1,2,6,92
FCC_A1,2,7,91
FCC_A1+LAVES_C15,2,8,90
FCC_A1+LAVES_C15,2,9,89
FCC_A1+LAVES_C15,2,10,88
FCC_A1+LAVES_C15,2,11,87
FCC_A1+LAVES_C15,2,12,86
FCC_A1+LAVES_C15,2,13,85
FCC_A1+LAVES_C15,2,14,84
FCC_A1+LAVES_C15,2,15,83
FCC_A1+LAVES_C15,2,16,82
FCC_A1+LAVES_C15,2,17,81
FCC_A1+LAVES_C15,2,18,80
FCC_A1+LAVES_C15,2,19,79
FCC_A1+LAVES_C15,2,20,78
FCC_A1+LAVES_C15,2,21,77
FCC_A1+LAVES_C15,2,22,76
FCC_A1+LAVES_C15,2,23,75
FCC_A1+LAVES_C15,2,24,74
FCC_A1+LAVES_C15,2,25,73
FCC_A1+LAVES_C15,2,26,72
FCC_A1+LAVES_C15,2,27,71
FCC_A1+LAVES_C15,2,28,70
FCC_A1+LAVES_C15,2,29,69
FCC_A1+LAVES_C15,2,30,68
FCC_A1+LAVES_C15,2,31,67
FCC_A1+LAVES_C15,2,32,66
LAVES_C15+LIQUID,2,33,65
LAVES_C15+LIQUID,2,34,64
LAVES_C15+LIQUID,2,35,63
LAVES_C15+LIQUID,2,36,62
LAVES_C15+LIQUID,2,37,61
LAVES_C15+LIQUID,2,38,60
LAVES_C15+LIQUID,2,39,59
LAVES_C15+LIQUID,2,40,58
LAVES_C15+LIQUID,2,41,57
LAVES_C15+LIQUID,2,42,56
LAVES_C15+LIQUID,2,43,55
LAVES_C15+LIQUID,2,44,54
LAVES_C15+LIQUID,2,45,53
LAVES_C15+LIQUID,2,46,52
LAVES_C15+LIQUID,2,47,51
LAVES_C15+LIQUID,2,48,50
LAVES_C15+LIQUID,2,49,49
LAVES_C15+LIQUID,2,50,48
LAVES_C15+LIQUID,2,51,47
LAVES_C15+LIQUID,2,52,46
LAVES_C15+LIQUID,2,53,45
LIQUID,2,54,44
LIQUID,2,55,43
LIQUID,2,56,42
LIQUID,2,57,41
LIQUID,2,58,40
LIQUID,2,59,39
LIQUID,2,60,38
LIQUID,2,61,37
LIQUID,2,62,36
LIQUID,2,63,35
LIQUID,2,64,34
LIQUID,2,65,33
LIQUID,2,66,32
LIQUID,2,67,31
LIQUID,2,68,30
LIQUID,2,69,29
LIQUID,2,70,28
LIQUID,2,71,27
LIQUID,2,72,26
LIQUID,2,73,25
LIQUID,2,74,24
LIQUID,2,75,23
LIQUID,2,76,22
LIQUID,2,77,21
LIQUID,2,78,20
LIQUID,2,79,19
LIQUID,2,80,18
LIQUID,2,81,17
LIQUID,2,82,16
LIQUID,2,83,15
LIQUID,2,84,14
LIQUID,2,85,13
LIQUID,2,86,12
LIQUID,2,87,11
LIQUID,2,88,10
LIQUID,2,89,9
LIQUID,2,90,8
LIQUID,2,91,7
LIQUID,2,92,6
LIQUID,2,93,5
LIQUID,2,94,4
LIQUID,2,95,3
LIQUID,2,96,2
LIQUID,2,97,1
LIQUID,2,98,0
FCC_A1,1,0,99
FCC_A1,1,1,98
FCC_A1,1,2,97
FCC_A1,1,3,96
FCC_A1,1,4,95
FCC_A1,1,5,94
FCC_A1,1,6,93
FCC_A1,1,7,92
FCC_A1+LAVES_C15,1,8,91
FCC_A1+LAVES_C15,1,9,90
FCC_A1+LAVES_C15,1,10,89
FCC_A1+LAVES_C15,1,11,88
FCC_A1+LAVES_C15,1,12,87
FCC_A1+LAVES_C15,1,13,86
FCC_A1+LAVES_C15,1,14,85
FCC_A1+LAVES_C15,1,15,84
FCC_A1+LAVES_C15,1,16,83
FCC_A1+LAVES_C15,1,17,82
FCC_A1+LAVES_C15,1,18,81
FCC_A1+LAVES_C15,1,19,80
FCC_A1+LAVES_C15,1,20,79
FCC_A1+LAVES_C15,1,21,78
FCC_A1+LAVES_C15,1,22,77
FCC_A1+LAVES_C15,1,23,76
FCC_A1+LAVES_C15,1,24,75
FCC_A1+LAVES_C15,1,25,74
FCC_A1+LAVES_C15,1,26,73
FCC_A1+LAVES_C15,1,27,72
FCC_A1+LAVES_C15,1,28,71
FCC_A1+LAVES_C15,1,29,70
FCC_A1+LAVES_C15,1,30,69
FCC_A1+LAVES_C15,1,31,68
FCC_A1+LAVES_C15,1,32,67
LAVES_C15+LIQUID,1,33,66
LAVES_C15+LIQUID,1,34,65
LAVES_C15+LIQUID,1,35,64
LAVES_C15+LIQUID,1,36,63
LAVES_C15+LIQUID,1,37,62
LAVES_C15+LIQUID,1,38,61
LAVES_C15+LIQUID,1,39,60
LAVES_C15+LIQUID,1,40,59
LAVES_C15+LIQUID,1,41,58
LAVES_C15+LIQUID,1,42,57
LAVES_C15+LIQUID,1,43,56
LAVES_C15+LIQUID,1,44,55
LAVES_C15+LIQUID,1,45,54
LAVES_C15+LIQUID,1,46,53
LAVES_C15+LIQUID,1,47,52
LAVES_C15+LIQUID,1,48,51
LAVES_C15+LIQUID,1,49,50
LAVES_C15+LIQUID,1,50,49
LAVES_C15+LIQUID,1,51,48
LAVES_C15+LIQUID,1,52,47
LAVES_C15+LIQUID,1,53,46
LIQUID,1,54,45
LIQUID,1,55,44
LIQUID,1,56,43
LIQUID,1,57,42
LIQUID,1,58,41
LIQUID,1,59,40
LIQUID,1,60,39
LIQUID,1,61,38
LIQUID,1,62,37
LIQUID,1,63,36
LIQUID,1,64,35
LIQUID,1,65,34
LIQUID,1,66,33
LIQUID,1,67,32
LIQUID,1,68,31
LIQUID,1,69,30
LIQUID,1,70,29
LIQUID,1,71,28
LIQUID,1,72,27
LIQUID,1,73,26
LIQUID,1,74,25
LIQUID,1,75,24
LIQUID,1,76,23
LIQUID,1,77,22
LIQUID,1,78,21
LIQUID,1,79,20
LIQUID,1,80,19
LIQUID,1,81,18
LIQUID,1,82,17
LIQUID,1,83,16
LIQUID,1,84,15
LIQUID,1,85,14
LIQUID,1,86,13
LIQUID,1,87,12
LIQUID,1,88,11
LIQUID,1,89,10
LIQUID,1,90,9
LIQUID,1,91,8
LIQUID,1,92,7
LIQUID,1,93,6
LIQUID,1,94,5
LIQUID,1,95,4
LIQUID,1,96,3
LIQUID,1,97,2
LIQUID,1,98,1
LIQUID,1,99,0
FCC_A1,0,0,100
FCC_A1,0,1,99
FCC_A1,0,2,98
FCC_A1,0,3,97
FCC_A1,0,4,96
FCC_A1,0,5,95
FCC_A1,0,6,94
FCC_A1,0,7,93
FCC_A1+LAVES_C15,0,8,92
FCC_A1+LAVES_C15,0,9,91
FCC_A1+LAVES_C15,0,10,90
FCC_A1+LAVES_C15,0,11,89
FCC_A1+LAVES_C15,0,12,88
FCC_A1+LAVES_C15,0,13,87
FCC_A1+LAVES_C15,0,14,86
FCC_A1+LAVES_C15,0,15,85
FCC_A1+LAVES_C15,0,16,84
FCC_A1+LAVES_C15,0,17,83
FCC_A1+LAVES_C15,0,18,82
FCC_A1+LAVES_C15,0,19,81
FCC_A1+LAVES_C15,0,20,80
FCC_A1+LAVES_C15,0,21,79
FCC_A1+LAVES_C15,0,22,78
FCC_A1+LAVES_C15,0,23,77
FCC_A1+LAVES_C15,0,24,76
FCC_A1+LAVES_C15,0,25,75
FCC_A1+LAVES_C15,0,26,74
FCC_A1+LAVES_C15,0,27,73
FCC_A1+LAVES_C15,0,28,72
FCC_A1+LAVES_C15,0,29,71
FCC_A1+LAVES_C15,0,30,70
FCC_A1+LAVES_C15,0,31,69
FCC_A1+LAVES_C15,0,32,68
FCC_A1+LAVES_C15,0,33,67
LAVES_C15+LIQUID,0,34,66
LAVES_C15+LIQUID,0,35,65
LAVES_C15+LIQUID,0,36,64
LAVES_C15+LIQUID,0,37,63
LAVES_C15+LIQUID,0,38,62
LAVES_C15+LIQUID,0,39,61
LAVES_C15+LIQUID,0,40,60
LAVES_C15+LIQUID,0,41,59
LAVES_C15+LIQUID,0,42,58
LAVES_C15+LIQUID,0,43,57
LAVES_C15+LIQUID,0,44,56
LAVES_C15+LIQUID,0,45,55
LAVES_C15+LIQUID,0,46,54
LAVES_C15+LIQUID,0,47,53
LAVES_C15+LIQUID,0,48,52
LAVES_C15+LIQUID,0,49,51
LAVES_C15+LIQUID,0,50,50
LAVES_C15+LIQUID,0,51,49
LAVES_C15+LIQUID,0,52,48
LAVES_C15+LIQUID,0,53,47
LIQUID,0,54,46
LIQUID,0,55,45
LIQUID,0,56,44
LIQUID,0,57,43
LIQUID,0,58,42
LIQUID,0,59,41
LIQUID,0,60,40
LIQUID,0,61,39
LIQUID,0,62,38
LIQUID,0,63,37
LIQUID,0,64,36
LIQUID,0,65,35
LIQUID,0,66,34
LIQUID,0,67,33
LIQUID,0,68,32
LIQUID,0,69,31
LIQUID,0,70,30
LIQUID,0,71,29
LIQUID,0,72,28
LIQUID,0,73,27
LIQUID,0,74,26
LIQUID,0,75,25
LIQUID,0,76,24
LIQUID,0,77,23
LIQUID,0,78,22
LIQUID,0,79,21
LIQUID,0,80,20
LIQUID,0,81,19
LIQUID,0,82,18
LIQUID,0,83,17
LIQUID,0,84,16
LIQUID,0,85,15
LIQUID,0,86,14
LIQUID,0,87,13
LIQUID,0,88,12
LIQUID,0,89,11
LIQUID,0,90,10
LIQUID,0,91,9
LIQUID,0,92,8
LIQUID,0,93,7
LIQUID,0,94,6
LIQUID,0,95,5
LIQUID,0,96,4
LIQUID,0,97,3
LIQUID,0,98,2
LIQUID,0,99,1
LIQUID,0,100,0
